3.865752505599825195e+00,3.269595320441753827e+00,3.215681450637596583e+00,2.620959488557337735e+00,3.991578811716875563e+00,2.948976111578835990e+00,2.913990932191505401e+00,2.415192137560696395e+00,3.130949029584996879e+00,3.230834745107979966e+00,3.237732048625122871e+00,2.827135703529906507e+00,3.631740414541729578e+00,3.782267346015632192e+00,3.526523403842421800e+00,3.564886311798595386e+00,3.575327841828903175e+00,3.149235806122886672e+00,3.602794021100952371e+00,3.349483204977229178e+00
5.320902273072038113e+00,4.689391291757173619e+00,4.786409532617093454e+00,4.193416801083444057e+00,5.051729364259527344e+00,4.941890510846985052e+00,4.311344670031157733e+00,4.844065091046056537e+00,4.157973036389522647e+00,4.789733548150822529e+00,2.827135703529906507e+00,5.279050594248996475e+00,6.058850121615549256e+00,4.993958944560593416e+00,4.879408545271644471e+00,5.602099174849978880e+00,5.129943168880608084e+00,4.990618970161182943e+00,4.951210059842121147e+00,4.519442216968812431e+00
7.143948414810664893e+00,5.970078506554881592e+00,6.512557089663053134e+00,5.917654328828552579e+00,6.298752531077174588e+00,6.494893946004417273e+00,4.701150653040938820e+00,6.122354238049691588e+00,5.181879004449507775e+00,6.911019563462874160e+00,3.631740414541729578e+00,6.058850121615549256e+00,9.155316613267473258e+00,6.216119653414303059e+00,6.258010142683732013e+00,6.554509264867407481e+00,6.108958376744457297e+00,6.472982201314203543e+00,5.757730647974581117e+00,7.267524976652615543e+00
5.973411357943577471e+00,5.118373949732597517e+00,5.177126951454793513e+00,4.691843858207302098e+00,5.795031688457688901e+00,5.010852753779882818e+00,4.101310586847352724e+00,5.084037704143243630e+00,4.657778880761269669e+00,5.122874789962200026e+00,3.782267346015632192e+00,4.993958944560593416e+00,6.216119653414303059e+00,6.782863050045850883e+00,5.864703610697915792e+00,6.213030235153321534e+00,5.697579102328905520e+00,5.648604040187869657e+00,5.798452428229040834e+00,5.380744542367337679e+00
6.180751190771107240e+00,5.472417058628286313e+00,6.223232031351299653e+00,4.782833717045247290e+00,5.997116750335936608e+00,5.940060453232813842e+00,4.712687358702190465e+00,4.943305810430059566e+00,4.974829829671667980e+00,5.032124643389465746e+00,3.526523403842421800e+00,4.879408545271644471e+00,6.258010142683732013e+00,5.864703610697915792e+00,7.015466944086495182e+00,7.213886057029149868e+00,5.931628312445928586e+00,5.259185802838789670e+00,5.451938718894530744e+00,5.656782589963984975e+00
6.106944446052699149e+00,5.221259276558605222e+00,6.097307392180150387e+00,5.080539056865220893e+00,6.186497469171682084e+00,6.099499005901883208e+00,5.233618212434569372e+00,6.185322968065719351e+00,5.191144748744379811e+00,5.894239781414384538e+00,3.564886311798595386e+00,5.602099174849978880e+00,6.554509264867407481e+00,6.213030235153321534e+00,7.213886057029149868e+00,9.300422453777628107e+00,5.972168640960695107e+00,5.996853959612732154e+00,5.635022736646513764e+00,5.831627368860687000e+00
6.027622676545255409e+00,5.756163793841745147e+00,6.404802748644740973e+00,4.728283752575469734e+00,5.980144988564086717e+00,6.139116555017091414e+00,4.370043596933683716e+00,4.561399101829424652e+00,5.269862690593003052e+00,4.890403161137247601e+00,3.575327841828903175e+00,5.129943168880608084e+00,6.108958376744457297e+00,5.697579102328905520e+00,5.931628312445928586e+00,5.972168640960695107e+00,6.885656303401583855e+00,5.357631026010016839e+00,5.271791019015486413e+00,4.969274509005298768e+00
5.857643595165862749e+00,5.203892732717328329e+00,5.177192156814539814e+00,4.652297064611691013e+00,5.273943438627062719e+00,5.175640514063140074e+00,3.724327509760866128e+00,4.970667953670908190e+00,4.216606514207692058e+00,5.368398498599527002e+00,3.149235806122886672e+00,4.990618970161182943e+00,6.472982201314203543e+00,5.648604040187869657e+00,5.259185802838789670e+00,5.996853959612732154e+00,5.357631026010016839e+00,6.138533237998067271e+00,4.832338101299177957e+00,5.209346322778888982e+00
5.526515887323340870e+00,5.318470986899088260e+00,4.669678659924676012e+00,3.726922648812736938e+00,5.258422349178710320e+00,4.790519303249231697e+00,4.524123954032467587e+00,4.726161499886407213e+00,4.230956012398701560e+00,4.509392636373624974e+00,3.602794021100952371e+00,4.951210059842121147e+00,5.757730647974581117e+00,5.798452428229040834e+00,5.451938718894530744e+00,5.635022736646513764e+00,5.271791019015486413e+00,4.832338101299177957e+00,6.264342288858102847e+00,4.757188260379745515e+00
5.934281446941108484e+00,5.281989095037794790e+00,5.142083243421708971e+00,5.742202044816263395e+00,5.714571976655535401e+00,5.240275644862883553e+00,3.841846885606837514e+00,4.443453548777552164e+00,4.092268225703494799e+00,5.326073276175101512e+00,3.349483204977229178e+00,4.519442216968812431e+00,7.267524976652615543e+00,5.380744542367337679e+00,5.656782589963984975e+00,5.831627368860687000e+00,4.969274509005298768e+00,5.209346322778888982e+00,4.757188260379745515e+00,7.836693216862405720e+00
